bjd,rvc,e_rvc,avc,e_avc,nzp_date,e_nzp_date,nzp_obs,e_nzp_obs,tzp_pix,tzp_pix_w,tzp_rv,tzp_rv_w,pix2ms,t1,t2,t3,t4,t5,t6,t7,t8,pres,star,spt
2458433.599800,-6.757665,0.777378,3.159232,1.137284,1.181376,0.843752,-0.096359,0.830120,0.004316,-0.000190,5.526894,-0.137694,1256.220522,10.799000,10.625727,10.624500,10.456000,10.404273,10.326083,10.418750,10.293000,0.000004,J07274+052,M3.5 V
2458451.549800,-6.743110,0.928121,3.091257,1.138338,0.763117,0.780125,-0.013829,0.659094,0.003802,0.000076,4.935246,0.246327,1256.865459,10.742250,10.569833,10.568000,10.400000,10.347750,10.269333,10.363364,10.237333,0.000005,J07274+052,M3.5 V
2458458.753700,-6.674147,0.808499,3.055383,1.284518,1.430328,0.787918,0.091008,0.998157,0.004300,0.000053,5.571853,0.230944,1256.245553,10.752500,10.579583,10.578727,10.411091,10.359417,10.280833,10.375000,10.249083,0.000006,J07274+052,M3.5 V
2458469.627200,-9.690667,0.868450,0.710662,1.047398,0.066602,0.527133,-0.580791,0.585522,0.005309,0.000230,6.823737,0.436049,1256.405139,10.747417,10.574364,10.573417,10.405091,10.354091,10.275167,10.369167,10.243182,0.000006,J07274+052,M3.5 V
2458478.469800,-9.407469,1.380296,-1.816654,1.521836,3.089187,0.662041,2.229723,0.640911,0.000935,0.000271,1.317933,0.482900,1256.919411,10.750091,10.578250,10.576333,10.408167,10.357818,10.278545,10.372667,10.246583,0.000007,J07274+052,M3.5 V
2458487.424000,-11.020277,0.867173,-1.423117,1.199849,0.609301,0.711922,0.223378,0.829246,0.002323,0.000104,3.073706,0.279107,1256.712647,10.742250,10.569833,10.568909,10.400727,10.348500,10.269667,10.363818,10.237500,0.000006,J07274+052,M3.5 V
2458510.342700,-12.142407,0.926250,-1.485336,1.104674,-0.331815,0.601053,-0.836533,0.601968,0.003589,-0.000080,4.635798,0.016226,1257.391615,10.772182,10.599667,10.598455,10.430417,10.379667,10.300727,10.394250,10.268833,0.000012,J07274+052,M3.5 V
2458528.370500,-11.129644,0.877355,-0.401548,1.043035,-0.134068,0.581449,-0.907558,0.564065,0.002135,0.000124,2.785331,0.250910,1257.555905,10.777182,10.604500,10.603455,10.435250,10.384167,10.305818,10.399727,10.273083,0.000011,J07274+052,M3.5 V
2458535.407200,-8.977358,0.568823,1.734623,0.787644,0.092611,0.584329,-0.891443,0.544815,0.002660,-0.000039,3.444138,0.047489,1257.305122,10.778091,10.605333,10.603909,10.436083,10.385333,10.306091,10.400455,10.273917,0.000013,J07274+052,M3.5 V
2458542.345000,-9.148405,0.822717,2.144059,1.174682,-0.564410,0.820617,-1.471926,0.838460,0.002431,0.000006,3.141996,0.090637,1257.188439,10.779333,10.607727,10.605417,10.437455,10.388455,10.308833,10.402833,10.277455,0.000014,J07274+052,M3.5 V
2458555.302300,-10.749109,0.778185,-0.964883,0.970032,0.648632,0.701348,0.036312,0.579129,0.004725,-0.000256,6.031810,-0.235977,1257.451769,10.784833,10.611833,10.611273,10.442727,10.393333,10.314917,10.408545,10.283250,0.000005,J07274+052,M3.5 V
2458564.336700,-12.404226,0.937879,-4.482792,1.294019,1.582109,1.115430,1.899104,0.891554,0.001076,-0.000112,1.407315,-0.087777,1257.410964,10.797273,10.624364,10.623167,10.454083,10.404909,10.326091,10.419833,10.293182,0.000008,J07274+052,M3.5 V
2458590.321300,-11.813300,0.836898,-4.758653,1.202634,2.469784,1.066731,2.765891,0.863672,0.003041,0.000341,3.900471,0.502471,1257.028161,10.782273,10.609636,10.608750,10.439417,10.390273,10.310909,10.405000,10.279727,0.000007,J07274+052,M3.5 V
2458175.723800,-8.415661,1.481118,3.334929,1.676299,-0.574760,0.821940,-1.670293,0.785027,0.001246,0.000060,1.623842,0.132258,1256.364409,10.783545,10.611273,10.610364,10.441091,10.393455,10.315083,10.408500,10.282091,0.000018,J20260+585,M5.0 V
2458209.664600,-12.336537,1.549829,-1.105108,1.651126,-0.343662,0.588390,-1.151132,0.569426,0.001022,0.000300,1.373637,0.463375,1256.725636,10.754182,10.581364,10.580455,10.411364,10.363455,10.284500,10.378583,10.252273,0.000021,J20260+585,M5.0 V
2458213.593400,-12.640634,1.595780,-0.853637,1.825222,-0.223642,1.141399,-1.706700,0.885958,0.001523,0.000035,1.983973,0.112607,1256.210433,10.751333,10.578818,10.577583,10.409417,10.360667,10.281833,10.375273,10.249667,0.000023,J20260+585,M5.0 V
2458330.430500,-12.576542,1.173240,-2.005572,1.475716,1.103704,0.875180,-0.490673,0.895123,0.003084,0.000125,3.800140,0.079879,1257.991905,10.879455,10.706909,10.705500,10.535833,10.484000,10.404909,10.498909,10.372250,0.000010,J20260+585,M5.0 V
2458331.401600,-14.189950,1.386116,-5.511583,1.642212,1.851229,0.933540,1.401930,0.880649,0.004270,-0.000096,5.286625,-0.201064,1257.659258,10.879833,10.707273,10.705833,10.537000,10.486000,10.407182,10.500750,10.374417,0.000011,J20260+585,M5.0 V
2458357.497800,-11.111282,1.533973,-0.209355,1.644503,-0.088027,0.572609,-0.821630,0.592720,0.002463,0.000003,3.059164,-0.033773,1257.489991,10.858091,10.685750,10.684250,10.515000,10.463083,10.384455,10.478000,10.351417,0.000012,J20260+585,M5.0 V
2458359.461400,-13.175884,1.389328,-0.760916,1.712880,-1.057049,0.979799,-2.334671,1.001861,0.001634,0.000447,2.025638,0.535113,1257.048385,10.857083,10.684583,10.683333,10.514091,10.461364,10.382583,10.476667,10.349909,0.000012,J20260+585,M5.0 V
2458360.405500,-14.274822,1.204417,-5.759364,1.437499,2.052229,0.983934,1.564839,0.784719,0.003568,0.000183,4.441809,0.189601,1257.075110,10.859083,10.686917,10.684909,10.516273,10.463909,10.384250,10.478182,10.351833,0.000014,J20260+585,M5.0 V
2458383.504600,-11.762482,1.175837,0.053202,1.298089,-0.952621,0.573371,-1.735387,0.549948,0.003554,0.000396,4.383565,0.412190,1259.174771,10.868333,10.695727,10.694818,10.525909,10.473667,10.394833,10.489091,10.362545,0.000016,J20260+585,M5.0 V
2458386.513900,-11.557194,1.516648,0.034161,1.694040,-0.181434,0.695309,-1.511058,0.754685,0.001497,0.000250,1.811011,0.242990,1259.033158,10.868333,10.695667,10.694636,10.526000,10.473500,10.394500,10.488455,10.361917,0.000016,J20260+585,M5.0 V
2458433.441600,-11.979791,1.893067,-2.622638,2.113256,1.181376,0.843752,0.723144,0.939227,0.004375,-0.000180,5.600956,-0.125654,1256.220270,10.799545,10.626750,10.625818,10.456833,10.405667,10.326545,10.419667,10.293583,0.000004,J20260+585,M5.0 V
2458451.404800,-8.395435,1.591452,1.569128,1.726117,0.763117,0.780125,0.115734,0.668400,0.003800,0.000076,4.932221,0.246380,1256.865111,10.741833,10.568818,10.568000,10.400273,10.347727,10.268500,10.363273,10.236636,0.000005,J20260+585,M5.0 V
2458455.366900,-8.316446,1.486111,1.177591,1.634296,1.568282,0.636770,0.586260,0.679997,0.003779,0.000201,4.907883,0.405928,1256.566534,10.746091,10.572818,10.571500,10.404000,10.353364,10.274000,10.368333,10.242364,0.000006,J20260+585,M5.0 V
2458471.328200,-9.710763,2.592943,-0.133184,2.700315,2.367148,0.870004,0.502719,0.753887,0.003538,0.000103,4.584923,0.269194,1255.877096,10.750250,10.577727,10.575917,10.408000,10.357455,10.278667,10.372500,10.246182,0.000007,J20260+585,M5.0 V
2458474.328900,-10.466460,1.574978,-0.163674,1.743802,0.338264,0.758056,-0.222489,0.748525,0.002737,-0.000167,3.602963,-0.053179,1256.663212,10.757455,10.584417,10.583364,10.416583,10.364750,10.285909,10.380167,10.253333,0.000006,J20260+585,M5.0 V
2458477.330700,-3.130443,3.942494,7.207585,3.974440,0.898073,0.538714,-0.257731,0.502907,0.003764,0.000414,4.886682,0.671050,1257.224353,10.752000,10.579273,10.577750,10.409333,10.358909,10.279818,10.373917,10.247455,0.000007,J20260+585,M5.0 V
2458478.324000,-11.028024,1.308173,-3.288095,1.448353,3.089187,0.662041,2.340368,0.621619,0.000947,0.000275,1.333574,0.487953,1256.919036,10.750818,10.578167,10.576917,10.408917,10.358364,10.280091,10.373167,10.247667,0.000007,J20260+585,M5.0 V
2458479.285800,-9.551232,1.258907,0.086100,1.415697,1.502729,0.658799,0.442965,0.647573,0.005546,0.000403,7.121088,0.647173,1257.020177,10.751091,10.578500,10.577417,10.409167,10.359000,10.280000,10.374083,10.247417,0.000008,J20260+585,M5.0 V
2458480.344700,-12.385898,1.330869,-3.354687,1.633798,1.557826,0.976440,1.049086,0.947674,0.004367,0.000049,5.659752,0.225900,1256.801999,10.754545,10.580917,10.580818,10.412917,10.361833,10.283909,10.377333,10.251417,0.000008,J20260+585,M5.0 V
2458484.277100,-9.917719,1.379473,1.458750,1.674281,-0.247758,0.890323,-1.296172,0.948826,0.004484,0.000413,5.816709,0.695647,1256.635516,10.740909,10.568455,10.567167,10.398667,10.347818,10.269182,10.363167,10.236273,0.000008,J20260+585,M5.0 V
2458486.264400,-15.025268,1.803104,-4.339903,1.952859,-0.048444,0.741285,-0.605068,0.749982,0.005709,0.000188,7.361698,0.416629,1256.573625,10.741500,10.568833,10.567182,10.399455,10.347583,10.268667,10.362727,10.236583,0.000008,J20260+585,M5.0 V
2458488.286100,-13.791713,1.750319,-2.879021,1.816753,-0.160745,0.526968,-0.832395,0.486802,0.004865,0.000151,6.294631,0.361526,1256.029850,10.744727,10.571727,10.570917,10.403000,10.351364,10.273333,10.366583,10.240636,0.000007,J20260+585,M5.0 V
2458489.275500,-13.303021,1.304948,-1.141263,1.491740,-1.431644,0.711391,-2.081461,0.722771,0.003330,-0.000050,4.358941,0.106925,1256.680097,10.744364,10.571636,10.570667,10.402417,10.350909,10.272167,10.366083,10.239545,0.000008,J20260+585,M5.0 V
2458490.286500,-12.696617,1.383979,-2.708162,1.622681,0.581977,0.824520,0.091842,0.847169,0.001913,-0.000233,2.590583,-0.112883,1256.910156,10.743667,10.570636,10.569583,10.401636,10.350273,10.271333,10.365000,10.238636,0.000008,J20260+585,M5.0 V
2458492.266000,-11.613400,1.271809,-1.357501,1.439533,0.673206,0.638954,-0.175602,0.674356,0.006824,0.000381,8.764614,0.662825,1255.631722,10.740091,10.567545,10.566000,10.398000,10.347000,10.268182,10.361750,10.234909,0.000010,J20260+585,M5.0 V
2458493.266100,-16.251955,1.489516,-0.222030,1.575256,-5.094193,0.557788,-5.949628,0.512615,0.001942,-0.000036,2.648696,0.155194,1256.195753,10.741727,10.568917,10.567000,10.399667,10.347909,10.269364,10.363083,10.236667,0.000009,J20260+585,M5.0 V
2458495.293000,-13.307180,1.690073,-0.429426,1.879195,-2.106975,0.759767,-2.797457,0.821600,0.004591,0.000096,5.966556,0.312722,1255.384158,10.744000,10.571364,10.570000,10.402333,10.350000,10.271364,10.365417,10.239273,0.000011,J20260+585,M5.0 V
2458497.302100,-9.781871,1.351554,1.476624,1.483164,-0.142334,0.666168,-1.178198,0.610801,0.004236,0.000241,5.493321,0.472821,1255.578080,10.743167,10.570818,10.569667,10.401455,10.349909,10.270833,10.365000,10.238182,0.000010,J20260+585,M5.0 V
2458531.738700,-4.019359,3.036035,5.089772,3.099337,2.085356,0.630688,0.971166,0.623200,0.001969,0.000054,2.584639,0.172204,1256.756373,10.780500,10.608250,10.607091,10.438273,10.387417,10.308667,10.402818,10.276333,0.000014,J20260+585,M5.0 V
2458535.728700,-9.735285,1.748018,1.128867,1.830518,0.092611,0.584329,-0.783855,0.543349,0.002711,-0.000029,3.507590,0.060087,1257.308687,10.779364,10.607182,10.605250,10.437667,10.386091,10.307545,10.401500,10.275000,0.000015,J20260+585,M5.0 V
2458536.740800,-9.367860,1.363017,2.013069,1.513245,-0.703628,0.671225,-1.300632,0.657340,0.002216,0.000196,2.873650,0.331740,1257.504373,10.782667,10.609833,10.609091,10.440364,10.390750,10.312333,10.405636,10.279750,0.000013,J20260+585,M5.0 V
2458539.737800,-10.744267,1.534009,-1.203883,1.639922,1.463138,0.600242,0.539913,0.579794,0.002725,0.000448,3.518714,0.653321,1256.960185,10.776667,10.604455,10.603000,10.434364,10.382818,10.303667,10.397333,10.271182,0.000016,J20260+585,M5.0 V
2458541.711400,-9.984516,1.996410,0.590822,2.096475,0.011581,0.716211,-0.495041,0.639964,0.001455,-0.000210,1.926495,-0.167876,1256.348507,10.777000,10.604250,10.602909,10.434167,10.384667,10.305636,10.399909,10.273333,0.000015,J20260+585,M5.0 V
2458542.711600,-11.013340,1.636780,0.358560,1.839152,-0.564410,0.820617,-1.291603,0.838708,0.002439,0.000006,3.151341,0.090632,1257.188468,10.779833,10.607167,10.605636,10.437273,10.388417,10.308833,10.403000,10.276750,0.000014,J20260+585,M5.0 V
2458544.707000,-3.597461,2.365691,3.688742,2.428914,3.885959,0.535385,2.794094,0.550570,0.002400,0.000053,3.104004,0.152600,1256.861106,10.782091,10.609417,10.608636,10.439333,10.389417,10.310818,10.405182,10.278250,0.000014,J20260+585,M5.0 V
2458545.713300,-5.266134,2.481054,4.801243,2.580959,1.226776,0.736372,0.012920,0.711140,0.001447,-0.000096,1.909047,-0.032171,1256.764563,10.781727,10.609500,10.608455,10.439500,10.387750,10.309182,10.403083,10.276167,0.000015,J20260+585,M5.0 V
2458546.704900,-10.028600,1.672680,-0.532691,1.746724,1.309883,0.444413,0.584388,0.503175,0.002584,-0.000018,3.338254,0.063831,1257.558966,10.782500,10.609636,10.608583,10.440167,10.391000,10.312000,10.405583,10.279818,0.000017,J20260+585,M5.0 V
2458553.703400,-8.863292,1.428412,1.635180,1.508563,0.604156,0.506655,-0.418175,0.485182,0.001804,-0.000197,2.350160,-0.165167,1256.653632,10.778000,10.606000,10.604333,10.436000,10.387545,10.308917,10.402333,10.276091,0.000005,J20260+585,M5.0 V
2458554.697900,-8.703019,1.288312,2.657704,1.491723,0.146680,0.533891,-1.280426,0.751990,0.002319,-0.000024,2.977513,0.031434,1256.712695,10.781091,10.609167,10.607909,10.439500,10.389917,10.311091,10.405091,10.279083,0.000005,J20260+585,M5.0 V
2458556.650900,-11.828793,2.477873,-1.448479,2.580240,0.602728,0.666830,-0.300017,0.719571,0.003487,0.000023,4.454426,0.098201,1256.975667,10.789727,10.617364,10.615833,10.447583,10.397636,10.319091,10.413417,10.287000,0.000008,J20260+585,M5.0 V
2458557.721200,-11.056909,1.364740,-0.690030,1.446870,0.231239,0.465386,-0.286582,0.480540,0.004270,-0.000144,5.444823,-0.107979,1257.515311,10.792909,10.620083,10.618818,10.450917,10.401250,10.322273,10.416250,10.290333,0.000004,J20260+585,M5.0 V
2458564.715400,-9.529325,2.608841,-0.726377,2.783042,1.582109,1.115430,1.277349,0.969159,0.001110,-0.000098,1.450664,-0.070212,1257.410717,10.798909,10.625545,10.624750,10.456000,10.406182,10.327091,10.421167,10.294364,0.000009,J20260+585,M5.0 V
2458568.690500,-9.522187,2.965058,-0.746146,3.043302,2.270690,0.586403,1.304256,0.685653,0.002497,0.000052,3.214065,0.138937,1256.638085,10.793182,10.620667,10.619750,10.450667,10.401273,10.322182,10.415750,10.290083,0.000005,J20260+585,M5.0 V
2458570.676300,-8.833281,2.647022,3.037898,2.799130,-0.397729,0.871408,-1.790882,0.910165,0.005551,0.000387,7.057858,0.563831,1256.527305,10.793091,10.620667,10.619333,10.451333,10.400500,10.321636,10.415500,10.289083,0.000005,J20260+585,M5.0 V
2458585.658300,-6.265038,2.587704,2.473191,2.831447,2.268491,1.036426,1.342068,1.149296,0.004645,0.000247,5.928366,0.392704,1257.400622,10.773583,10.601364,10.599667,10.431091,10.381455,10.302333,10.396583,10.270273,0.000008,J20260+585,M5.0 V
2458589.656600,-9.226857,2.796530,0.908313,2.864135,1.144416,0.605453,-0.054873,0.618618,0.002966,0.000068,3.813005,0.166892,1256.732298,10.779583,10.607000,10.605727,10.436909,10.385917,10.307083,10.400545,10.274667,0.000010,J20260+585,M5.0 V
2458597.638300,-0.572875,5.164000,7.475167,5.443460,4.553523,1.728142,2.032255,1.721731,0.004371,-0.000055,5.627560,0.059223,1256.681968,10.777917,10.604727,10.603750,10.434818,10.384091,10.305250,10.398750,10.273182,0.000014,J20260+585,M5.0 V
2458599.615600,-5.452561,1.675205,0.343062,1.894748,5.305545,0.804224,4.284674,0.885301,0.002377,0.000058,3.068638,0.150453,1257.064078,10.780545,10.607917,10.606636,10.438667,10.388250,10.309091,10.402545,10.277167,0.000007,J20260+585,M5.0 V
2458600.633400,-10.482815,1.292462,-0.124989,1.391437,0.743620,0.431811,-0.277529,0.515402,0.004668,0.000148,5.935790,0.253432,1256.235423,10.784250,10.611583,10.611000,10.442091,10.391333,10.312250,10.406273,10.280000,0.000011,J20260+585,M5.0 V
2458603.616300,-10.501008,1.221164,-0.272678,1.391463,0.697914,0.666520,-0.148033,0.667029,0.003574,0.000024,4.569202,0.102611,1257.385370,10.788000,10.615182,10.613750,10.445727,10.395818,10.316917,10.410727,10.284636,0.000008,J20260+585,M5.0 V
2458604.629500,-12.118675,1.437001,-1.006445,1.503274,-0.174824,0.431969,-1.031933,0.441430,0.007398,0.000024,9.378386,0.104469,1257.010626,10.782917,10.610455,10.608909,10.439909,10.388750,10.310250,10.403636,10.277091,0.000007,J20260+585,M5.0 V
2458605.604000,-9.685031,2.335038,0.750336,2.404847,0.263797,0.574583,-0.355070,0.575227,0.005073,-0.000059,6.460540,0.005942,1257.122917,10.783417,10.610727,10.609091,10.440818,10.389583,10.311083,10.404909,10.279091,0.000008,J20260+585,M5.0 V
2458608.645400,-8.750535,1.676610,1.406705,1.849081,1.208522,0.856523,-0.076943,0.779796,0.002189,-0.000121,2.852214,-0.057341,1257.085331,10.778000,10.605182,10.604083,10.434818,10.384727,10.305500,10.398417,10.273182,0.000009,J20260+585,M5.0 V
2458615.625400,-6.685604,1.098014,3.480277,1.259797,1.393533,0.791546,-0.085584,0.617619,0.003927,-0.000086,4.972064,-0.073583,1257.258099,10.797182,10.624250,10.623545,10.456000,10.404333,10.326091,10.420273,10.293500,0.000013,J20260+585,M5.0 V
2458616.632500,-5.111298,1.050512,1.644020,1.500723,4.570758,1.162761,3.324979,1.071725,0.002978,0.000078,3.781700,0.135751,1257.031317,10.801818,10.629083,10.628364,10.460500,10.409833,10.331091,10.426091,10.298750,0.000013,J20260+585,M5.0 V
2458617.633000,-7.884294,1.277496,2.612076,1.743101,0.861096,1.233431,-0.416073,1.185919,0.002635,-0.000238,3.355511,-0.257005,1257.081863,10.804667,10.632083,10.631273,10.463000,10.412333,10.333667,10.427364,10.300750,0.000007,J20260+585,M5.0 V
2458618.607100,-9.008576,1.008471,1.967959,1.245181,0.171197,0.672266,-0.896238,0.730385,0.002862,0.000106,3.639810,0.170676,1258.142589,10.807364,10.634917,10.633750,10.466500,10.415583,10.337636,10.431417,10.305000,0.000008,J20260+585,M5.0 V
2458626.622000,-9.752720,1.209720,0.905169,1.390757,0.929799,0.618748,-0.577592,0.686136,0.002438,0.000038,3.088151,0.068070,1257.815292,10.808364,10.635727,10.634667,10.466250,10.414000,10.336000,10.429667,10.303000,0.000008,J20260+585,M5.0 V
2458627.647200,-7.980677,1.564235,5.668687,2.958215,-1.448100,1.968761,-3.569067,2.510818,0.002707,0.000392,3.430609,0.518443,1257.495672,10.810091,10.637250,10.636727,10.468250,10.416667,10.338000,10.431667,10.306083,0.000007,J20260+585,M5.0 V
2458631.654800,-7.429645,1.324686,1.280220,1.532903,2.455873,0.874891,1.370433,0.771361,0.002967,0.000087,3.764140,0.139947,1257.825475,10.810583,10.637364,10.636417,10.468455,10.417636,10.339083,10.433182,10.307273,0.000009,J20260+585,M5.0 V
2458638.648300,-9.667064,0.923929,1.642638,1.377126,-0.120467,0.981564,-1.229405,1.021190,0.003632,0.000006,4.556674,-0.000864,1257.271757,10.830909,10.658833,10.656636,10.489417,10.436750,10.359000,10.453091,10.326083,0.000011,J20260+585,M5.0 V
2458640.614200,-9.926922,1.867997,-2.642772,2.195915,4.168040,1.179180,2.796147,1.154396,0.003595,-0.000069,4.515097,-0.095054,1258.274566,10.834333,10.661750,10.659818,10.493000,10.440333,10.361667,10.456000,10.329500,0.000013,J20260+585,M5.0 V
2458641.628200,-7.437396,1.150912,-0.023752,1.423400,3.981652,0.828169,2.666653,0.837538,0.006525,-0.000277,8.215595,-0.339245,1257.661554,10.837833,10.665182,10.663750,10.496364,10.445455,10.366833,10.460273,10.334273,0.000008,J20260+585,M5.0 V
2458645.627600,-10.756880,1.407071,-3.054939,1.693829,3.074951,0.975001,2.378356,0.942977,0.002998,-0.000036,3.758874,-0.057765,1257.977820,10.842333,10.669727,10.668500,10.500091,10.448545,10.369667,10.463833,10.337818,0.000010,J20260+585,M5.0 V
2458647.621000,-6.999242,2.170518,0.909392,2.318564,3.143911,0.812449,2.171663,0.815224,0.002882,-0.000085,3.601176,-0.126922,1256.789191,10.845273,10.673182,10.671250,10.503667,10.451636,10.373091,10.466917,10.340545,0.000013,J20260+585,M5.0 V
2458649.610300,-5.025027,1.688456,5.115083,1.914567,2.127025,1.101687,-0.059813,0.902598,0.003886,0.000002,4.865192,-0.015931,1257.082651,10.844727,10.672000,10.671000,10.503583,10.452273,10.373000,10.467083,10.340273,0.000011,J20260+585,M5.0 V
2458656.578800,-11.619347,1.288737,-1.797659,1.376731,1.359613,0.617134,0.258609,0.484298,0.004650,-0.000033,5.787730,-0.099368,1257.719276,10.860917,10.688500,10.686455,10.519364,10.466250,10.388333,10.482364,10.355250,0.000011,J20260+585,M5.0 V
2458659.625300,-9.980592,1.076227,0.094902,1.234974,1.009710,0.638655,0.004804,0.605720,0.003879,-0.000197,4.811643,-0.312901,1258.229126,10.863818,10.690818,10.689750,10.521167,10.468091,10.389727,10.483833,10.356545,0.000013,J20260+585,M5.0 V
